id,name,categories,rating,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state
bANG607IHmCt6NgFa7NIrA,montfort mediterranean grill express,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",5.0,43.250783,-79.807838,1275 Barton Street E,Hamilton,L8H 2V4,CA,ON
dp0smMHNP_Kk6nz4Fj7Ucw,joyinn restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",2.0,43.24463276888966,-79.81867474,74 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
b9VBRiK8JbLUnMEoDGw8_w,pita pit,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.2494091,-79.8063419,1317 Barton Street  E,Hamilton,L8H 2V4,CA,ON
cNrc64c_LjDEv3M6bGKIoQ,harvey's,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,43.25011,-79.81131,1200 Barton St E,Hamilton,L8H 2V7,CA,ON
GIb4YgY__nLItVddSe2Uuw,pizza pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,43.2438922,-79.8247115,1294 King Street E,Hamilton,L8M 1N5,CA,ON
rtx069y51N0azBd-wTAdXw,buddys roadhouse,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",2.5,43.2411302,-79.8223127,1360 King Street E,Hamilton,L8M 1H5,CA,ON
FyQ1HLihts9PU-eIhLXbSQ,a&w,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,43.2498173,-79.8081514,1275 Barton Street E,Hamilton,L8H 2V4,CA,ON
Wetozj0m3UELjwT_3pvj5w,papa johns pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.5,43.2508272,-79.8155463,1096 Barton Street E,Hamilton,L8H 2V1,CA,ON
0Wnjw3NBomRUvnjNXYmrHw,the taco station,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,43.24752,-79.82975,,Hamilton,L8M 3C3,CA,ON
-QNX5oGOAJqvr6PahAp6bg,golden tenders,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'southern', 'title': 'Southern'}]",5.0,43.247855,-79.829075,1150 King Street E,Hamilton,L8M 1E8,CA,ON
nZ0M5uSdwImdYfXMROogWw,gage park,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,43.2440719604492,-79.8265914916992,Gage Park,Hamilton,L8M 1N6,CA,ON
BTrJhzq3xZtLT1BBNCIkMw,tim hortons,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,43.24401,-79.80807,136 Kenilworth Ave N,Hamilton,L8H 4R8,CA,ON
GzL3w4gqMQdhXC8ycXgrBA,the parm house,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,43.24855,-79.80613,272 Kenilworth Avenue N,Hamilton,L8H 4S9,CA,ON
yPe2YrEm2NXFznD8DSOw0w,connaught fish & chips,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,43.24497,-79.83023,976 Main Street E,Hamilton,L8M 1M8,CA,ON
mI8NkQYtv5L3ldY-mi48kg,hi-line centre pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,43.24771,-79.82858,1150 King Street E,Hamilton,L8M 1E8,CA,ON
cfXp2fVtCUu7wwhDUo7ObQ,osmow's,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.0,43.2494091,-79.8063419,1317 Barton Street E,Hamilton,L8H 2V4,CA,ON
CT9EUVzRCdKt788x8Y7Drw,mcdonald's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,43.2445288,-79.8255335275718,1268 King Street East,Hamilton,L8N 1G8,CA,ON
Nm1bfhG0VFeh7NoNrBeS_Q,church's texas chicken,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,43.2502441,-79.8100623,1241 Barton Street E,Hamilton,L8H 2V4,CA,ON
yUmEBt_NayUxGhKBnH094Q,the end zone bar & grill,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,43.24154,-79.81408,1305 Main Street E,Hamilton,L8K 1B3,CA,ON
XZ64BQvUIDt-vS2XZsJesg,domino's pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,43.23977,-79.808572,1440 Main Street E,Hamilton,L8K 6M3,CA,ON
dIDKS0j37P58Jk97TZODyg,subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.5,43.2498173,-79.8081514,1275 Barton Street E,Hamilton,L8H 2V4,CA,ON
UVQLzbIBRwDRz6zmZVONdA,metro,"[{'alias': 'grocery', 'title': 'Grocery'}]",3.0,43.2508425,-79.8128252,1161 Barton Street E,Hamilton,L8H 2V4,CA,ON
vzj0V0ISqSiWH8Zca-j5yw,popeyes louisiana kitchen,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,43.2498173,-79.8081514,1275 Barton St E,Hamilton,L8H 2V4,CA,ON
YLPa-fjyQWRAoiBsQ_F0qg,kfc,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.0,43.2539912,-79.8274841,856 Barton Street East,Hamilton,L8L 3B4,CA,ON
y3Aou0YRHXTEVm6-YtDrKQ,royal spice,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'hakka', 'title': 'Hakka'}]",3.0,43.24031,-79.80841,1443 Main Street E,Hamilton,L8K 1C4,CA,ON
752Fv2jKafftvoS3Twkqyg,hambrgr,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,43.25721,-79.8669,49 King William Street,Hamilton,L8R 1A2,CA,ON
h2mI1wBIK1PyaNupaL58gw,the mule,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25726,-79.86713,41 King William Street,Hamilton,L8R 1A2,CA,ON
bHecMQ85o3ayw1t9hRA90g,the french,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,43.25741,-79.86748,37 King William Street,Hamilton,L8R 1A1,CA,ON
EGutBSi1dgdaJoLu-LdsTw,august 8,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R,CA,ON
iAxN1bz9JBSG_S1naWHNuw,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.2605786,-79.8669351,10 Cannon St E,Hamilton,L8L 1Z5,CA,ON
xwVB61hW9rpyp6wALR4Apg,berkeley north,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,43.2574045478956,-79.8677145254958,31 King William Street,Hamilton,L8R 1A1,CA,ON
9oIPWjU3DvtSdORv6I2toQ,the ship,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,43.25215,-79.87,23 Augusta Street,Hamilton,L8N 1P6,CA,ON
TxrfCuyQThzsFUlcFqdqSw,saint james espresso bar & eatery,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,43.26098,-79.86693,170 James Street N,Hamilton,L8R 2L1,CA,ON
CH4A4Aa--t0A7bP1VfkMrA,charred chicken,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.0,43.2627364,-79.8663839,244 James Street N,Hamilton,L8R 2L2,CA,ON
PAVNadox4HMXl-xdsjbjhg,sagarmatha curry palace  authentic indian & nepalese cuisine,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.0,43.25725,-79.86708,43 King William Street,Hamilton,L8R 1A2,CA,ON
wZr3xBFhGfYMY-mqwsQuNQ,redchurch cafe + gallery,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.25551,-79.86725,68 King Street E,Hamilton,L8N 1A6,CA,ON
JPsfA7czh0PusUKqpduDUA,ajio sushi,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,43.21798,-79.74587,161 King Street E,Hamilton,L8R 1J6,CA,ON
RRnbO5NZq716CC8emwWedg,mulberry coffeehouse,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,43.26183,-79.86699,193 James Street N,Hamilton,L8R 2L2,CA,ON
XYZirPf2pYh4BAHb9GbtVA,diplomat,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,43.2572440040624,-79.8670820519328,43 King William Street,Hamilton,L8R 1A2,CA,ON
9SSQNmfpLEK_p3otvMVy9Q,born and raised,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,43.26235,-79.86626,224 James Street N,Hamilton,L8R 2L3,CA,ON
r3mtyebUU9fgPQx-jWIanA,the works,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,43.2574961574363,-79.8712256690338,2 King Street W,Hamilton,L8P 1A2,CA,ON
o_CBe1ZQs6kj-Aet2qmL5A,planted in hamilton,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,43.2503352762455,-79.8679620207627,225 John Street S,Hamilton,L8N 2C7,CA,ON
_Tl4-DH2ci_AVXq028__sg,burrito boyz,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.2557373046875,-79.8669128417969,66 King Street E,Hamilton,L8N 1A6,CA,ON
AQ1M0uYOsgNlynTg8lBSmA,pho dui bo,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,43.2607973988137,-79.8665680736303,15 Cannon Street E,Hamilton,L8L,CA,ON
uKVClBhMS6aepljE3Uk-sA,noodle me,"[{'alias': 'noodles', 'title': 'Noodles'}]",4.0,43.25943,-79.86708,1 Wilson Street,Hamilton,L8R 1C4,CA,ON
F62oIPt7-CwuYHJ6vXp-HQ,black forest inn european cuisine,"[{'alias': 'german', 'title': 'German'}]",3.5,43.2543558198212,-79.8615892650853,255 King Street E,Hamilton,L8N 1B9,CA,ON
kB2-ZZWvtV7xESmPllib2A,szechuan noodle bowl,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,43.2558,-79.86579,117 King St E,Hamilton,L8N 1A9,CA,ON
zldX2jhIDUBJzaEPYiSWUQ,radius,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,43.2523512,-79.8708333,151 James Street S,Hamilton,L8P 2Z5,CA,ON
8BWj3CORhDKsIkkpdeHL2Q,homemade noodles,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,43.2554837113039,-79.8649081215262,135 King Street E,Hamilton,L8N 1B2,CA,ON
GTAJyJuT_sE0byRLTdM5sA,sapporo japanese restaurant,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,43.25429,-79.866,96 Main St E,Hamilton,L8N 1G3,CA,ON
Q3urZhGC4If6AGEhzDVqnQ,green bar,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,43.2627485834705,-79.8662985122842,236 James Street N,Hamilton,L8R 2L2,CA,ON
SxE08BnAeJwJEaobIEGQ7Q,shakespeare's steak and seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,43.25372,-79.86234,181 Main Street E,Hamilton,L8N 1H2,CA,ON
hqNHaNUTkM_WpzMdfNBWMA,synonym,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,43.264596686727,-79.8653724789619,328 James Street N,Hamilton,L8L 1H2,CA,ON
OQvZPynueXmDp4H5fqWT_w,undefined,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,43.25743,-79.86754,35 King William Street,Hamilton,L8R 1A1,CA,ON
Cg0WEknzjnguRylTcf1pEQ,kenzo,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,43.256548097485,-79.8681968450546,21 King Street E,Hamilton,L8N 1A1,CA,ON
YGPmtIFExK1InW_zafl4MA,mesa,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.26306,-79.86645,255 James Street N,Hamilton,L8R 2L2,CA,ON
BSDejNjRUruXQxRA--9DUA,the famous owl of minerva,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,43.25249,-79.85759,309 Main Street E,Hamilton,L8N 1H8,CA,ON
xUy8292rGVB_picXiGeQoQ,bronzie's place,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,43.2505499,-79.87143,201 James Street S,Hamilton,L8P 3A8,CA,ON
zobR2C2urvWgWce65SUwPQ,john street diner,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,43.256759067898,-79.866281747818,29 John Street N,Hamilton,L8R,CA,ON
E3VovXYlH2RvnsksrMZE_w,my-thai restaurant,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,43.2566,-79.8665,21 John St N,Hamilton,L8R 1H1,CA,ON
XgIuY0bC1b9qxXWQXibScg,gate of india,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",3.5,43.2618967,-79.866767,201 James Street N,Hamilton,L8R 2L2,CA,ON
bXaSThGisMjuy6_6WiQihQ,plaza pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,43.25597,-79.8578262,90 Wellington Street N,Hamilton,L8R 1N1,CA,ON
KlShqEAvqRFUYJafx56tkQ,pho hamilton,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,43.261299,-79.8707656,115 Park Street N,Hamilton,L8R 2N2,CA,ON
5Rk-xTpg7w7BqJU9e81oeg,denninger's foods of the world,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.0,43.25381,-79.8609,284 King Street E,Hamilton,L8N 1B7,CA,ON
N_RjBYsBhbL2OyTjZ2TwFw,red crow coffee,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2501907,-79.8717194,211 James Street S,Hamilton,L8P 3B2,CA,ON
pxIcps8mba2WypTvDraVQw,mystic ramen,"[{'alias': 'ramen', 'title': 'Ramen'}]",5.0,43.2571528984286,-79.8669049,51 King William Street,Hamilton,L8R 1A2,CA,ON
XqZOIEbNX7mdIg1Cwb1RWw,famous recipe,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",5.0,43.2580694,-79.8740306,158 King Street W,Hamilton,L8P 1A6,CA,ON
PQKwbTLMeTSeIldSx1qnug,dunas verdes cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.5,43.26303,-79.86658,253 James St N,Hamilton,L8R 2L2,CA,ON
ccvY3bOziuqDnBZSAI6CoQ,bon temps,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",5.0,43.25088,-79.86872,61 Young Street,Hamilton,L8N 1V1,CA,ON
LtY9hiL8XaOCWJxPi8sYeQ,ben thanh,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",2.5,43.2597027081083,-79.8679577552908,113 James Street N,Hamilton,L8R 2K6,CA,ON
DeIdmVqOmcLl3zEmwROiBw,cafe oranje,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bistros', 'title': 'Bistros'}]",4.0,43.2537566,-79.8600414,312 King Street E,Hamilton,L8N 1C2,CA,ON
71IHvl03cYIvtEk_vjfjCg,one duke restaurant,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,43.25152,-79.87206,1 Duke Street,Hamilton,L8P 1W9,CA,ON
xaHpwhgEPOTQLYiJUO0OjQ,tatemono sushi bar & restaurant,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,43.2554253316168,-79.8648198055308,135 King Street E,Hamilton,L8N 1B2,CA,ON
c-H6M3ZYh86IsKQarfchUA,193 bench kitchen,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,43.2550527260604,-79.8633755743504,193 King Street E,Hamilton,L8N 1B3,CA,ON
G-0Glp0AHGFWzfuMuu4yVQ,oko bagels ,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.259918,-79.867288,118 James St N,Hamilton,L8R 2K7,CA,ON
1astxknYDdqjS_tuqWA6DA,caro restaurant and bar,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,43.242741,-79.819429,4 Ottawa Street N,Hamilton,L8H 3Y7,CA,ON
sdF75N_Oc03ZG1qUqHUobw,gage park diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,43.24506,-79.82929,975 Main Street E,Hamilton,L8M 1N2,CA,ON
iNs9Xl1X3hehLgRCYJgdwQ,coven market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delicatessen', 'title': 'Delicatessen'}]",5.0,43.245495476894305,-79.83108209999997,949 Main Street E,Hamilton,L8M 1M9,CA,ON
yu7r0_gPJq5-Taw8c9QbEw,cafe baffico,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.24172,-79.82224,1375 King Street E,Hamilton,L8M 1H6,CA,ON
yPe2YrEm2NXFznD8DSOw0w,connaught fish & chips,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,43.24497,-79.83023,976 Main Street E,Hamilton,L8M 1M8,CA,ON
IjgiLzO1Zavr0xarKcyuTw,shorty's pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,43.2485677,-79.8215868,1099 Cannon Street E,Hamilton,L8L 2J6,CA,ON
nZ0M5uSdwImdYfXMROogWw,gage park,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,43.2440719604492,-79.8265914916992,Gage Park,Hamilton,L8M 1N6,CA,ON
yfOjLtmJifEnl25XK_Cdwg,boardwalk cheesesteaks,"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,43.24631,-79.81847,131 Ottawa Street North,Hamilton,L8L 1Y5,CA,ON
ciKjlKZPXRyZTixw7Pi49g,hammerhead's on ottawa,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,43.24474,-79.81852,80 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
41GkM7fMd87uPDY1MFOVlg,festival café,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,43.25064,-79.83303,1013 King St E,Hamilton,L8M 1C9,CA,ON
PUrIAfvclMBH20rtvjRehA,mike's subs,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.24584,-79.81808,122 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
96tn_e5VR3b0478fegs6iQ,the capitol bar,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,43.2524498575984,-79.8355290090636,973 King Street E,Hamilton,L8M 1C3,CA,ON
0Wnjw3NBomRUvnjNXYmrHw,the taco station,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.5,43.24752,-79.82975,,Hamilton,L8M 3C3,CA,ON
GIb4YgY__nLItVddSe2Uuw,pizza pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,43.2438922,-79.8247115,1294 King Street E,Hamilton,L8M 1N5,CA,ON
wdtc0YmADRmSsgDdPn4efw,breezy corners hamilton,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,43.2431531544495,-79.8216541483998,1145 Main Street E,Hamilton,L8M 1P3,CA,ON
mI8NkQYtv5L3ldY-mi48kg,hi-line centre pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,43.24771,-79.82858,1150 King Street E,Hamilton,L8M 1E8,CA,ON
YkFCtf82ISv_mvE6uPUrhg,osten beerhall,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",5.0,43.248537,-79.821387,1101-1103 Cannon Street E,Hamilton,L8L 2J5,CA,ON
-QNX5oGOAJqvr6PahAp6bg,golden tenders,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'southern', 'title': 'Southern'}]",5.0,43.247855,-79.829075,1150 King Street E,Hamilton,L8M 1E8,CA,ON
rtx069y51N0azBd-wTAdXw,buddys roadhouse,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",2.5,43.2411302,-79.8223127,1360 King Street E,Hamilton,L8M 1H5,CA,ON
pkz5m1bZCBoouPeS5Cva2Q,saha,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",5.0,43.2475,-79.84265,28 Eastbourne Avenue,Hamilton,L8M 2M7,CA,ON
szEDv2mCXuTS030AXlsKCQ,mimi’s asian gourmet,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.0,43.2514005,-79.8356242,971 King Street E,Hamilton,L8M 1C3,CA,ON
CT9EUVzRCdKt788x8Y7Drw,mcdonald's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,43.2445288,-79.8255335275718,1268 King Street East,Hamilton,L8N 1G8,CA,ON
6SFt2-N1L7kKhQj0g-Zvcw,tall tree sandwich company,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,43.2504992943596,-79.8334889923641,1000 King St E,Hamilton,L8M 1C8,CA,ON
wlufwmljT2C1eNKgbF3tng,big top family restaurant,"[{'alias': 'diners', 'title': 'Diners'}]",3.0,43.24745,-79.83983,754 Main Street East,Hamilton,L8R 2J9,CA,ON
DVJ6ZbgTx47SVoIojBSoSA,pita pit,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1.0,43.23816,-79.84224,798 Concession Street,Hamilton,L8V 3T1,CA,ON
dp0smMHNP_Kk6nz4Fj7Ucw,joyinn restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",2.0,43.24463276888966,-79.81867474,74 Ottawa Street N,Hamilton,L8H 3Z1,CA,ON
R6MTdIRxemyNIxsg82qjAQ,taste of poland,"[{'alias': 'polish', 'title': 'Polish'}]",5.0,43.24837,-79.82871,1145 King Street E,Hamilton,L8K 1C3,CA,ON
7c9-zk3W1d6dMStojoEaRw,pagoda chop suey house,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.5,43.23806,-79.84213,792 Concession Street,Hamilton,L8V 1C9,CA,ON
4AxB41gPsWEUPvBZJgS-1Q,das schnitzel,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,43.2462118,-79.8184547,131 Ottawa Street N,Hamilton,L8L 1Y5,CA,ON
OZEs_9VfTyeBEXHWyA5TuQ,bruno's pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,43.24774233996836,-79.84079221220793,718 Main Street E,Hamilton,L8M 1K9,CA,ON
skB2XhsDfWsA8nX2UkLFXg,gina's place,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,43.23816,-79.84224,798 Concession Street,Hamilton,L8V 1C9,CA,ON
pQhMKWalJXKtyLMIgwPxAw,my neighbourhood bar and grill,"[{'alias': 'pubs', 'title': 'Pubs'}]",1.0,43.23825,-79.84214,794 Concession Street,Hamilton,L8V 1C9,CA,ON
chbBojth8FTOK1nqQj3O3w,atlantic submarines,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.25154,-79.8379999,927 King Street E,Hamilton,L8M 1B9,CA,ON
GOKjRtddiIJ5oVUriEzIeg,queen's pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.0,43.25113,-79.84123,838 King Street E,Hamilton,L8M 1B4,CA,ON
Jcu-DsKpGY4C2yWRGOAt9w,lazio pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,43.2521509,-79.8190612,1022 Barton Street E,Hamilton,L8L 3E4,CA,ON
